time_s,position_um,position_diff_um
82.25423274021352,2.195070142878085,0.3192160177973178
82.35848398576512,2.1895852038525723,0.3052721349676175
82.46273523131673,2.184546945279198,0.28925155489057186
82.56698647686832,2.179949098050262,0.2742578693718096
82.67123772241993,2.1757853930580606,0.26808159699051815
82.77548896797153,2.1720495611948927,0.266452345014343
82.87974021352314,2.1687353333530566,0.2665612935925803
82.98399145907473,2.165836440424849,0.2615546020590285
83.08824270462634,2.16334661330257,0.258173908708379
83.19249395017793,2.161259582878516,0.2583214924704522
83.29674519572953,2.159569080044985,0.25547505331906883
83.40099644128114,2.158268835694276,0.25014249169997904
83.50524768683273,2.157352580718687,0.2409529278884155
83.60949893238434,2.1568140460105147,0.23448708925934092
83.71375017793594,2.156646962462059,0.2301840826202075
83.8180014234875,2.1568450609656074,0.22706805031501287
83.92225266903911,2.1576793796219405,0.22406326180414116
84.0265039145907,2.1618649008740785,0.22591244194156657
84.1307551601423,2.1652565586871746,0.22796364263443625
84.2350064056939,2.1689095715021884,0.23379015360984923
84.3392576512455,2.171395023747203,0.2383341325048649
84.4435088967971,2.167726183929166,0.23500013975274037
84.54776014234871,2.1696158664348038,0.23537131346917706
84.65201138790029,2.170411940353745,0.23056876784258518
84.7562626334519,2.172368214988909,0.2278155603700267
84.86051387900349,2.171037630679341,0.22516663337009213
84.9647651245551,2.168088218482563,0.2224315278739184
85.0690163701067,2.1674146149181643,0.2215565856603885
85.17326761565829,2.1708681100799696,0.22565226169904662
85.27751886120988,2.172853296219164,0.22777801898962813
85.3817701067615,2.174051516010607,0.23099016211497347
85.48602135231309,2.1716921762909744,0.22382785967339291
85.59027259786468,2.174378333433687,0.22014446873921734
85.69452384341629,2.1733864429543157,0.21841211017311934
85.79877508896789,2.1673032814797817,0.2145841488059097
85.90302633451948,2.163249632924496,0.21232782845518283
86.00727758007109,2.1593635807696394,0.20961936930953762
86.11152882562268,2.1597652699918526,0.2064929532906674
86.21578007117428,2.155725629367045,0.19040487922277816
86.32003131672589,2.157566338139807,0.17893451801754123
86.42428256227748,2.1589441795005198,0.16006888758360427
86.52853380782908,2.1552808921496434,0.1441839823831761
86.63278505338067,2.1548930830457786,0.14188218886772486
86.73703629893228,2.1538989509610604,0.13675153936480067
86.84128754448388,2.1575819522909803,0.1452699502148893
86.94553879003549,2.1599738724158164,0.1572074011058886
87.04979003558708,2.1607897570936583,0.15990622295297552
87.15404128113867,2.1626451505794577,0.15973429358066538
87.25829252669027,2.1626850068741494,0.15569976484224313
87.36254377224188,2.1664670450022396,0.15345010737195786
87.46679501779347,2.166988297385655,0.15238157229118254
87.57104626334508,2.163849515352244,0.14860198751302
87.67529750889666,2.1644917053299104,0.1439144975840323
87.77954875444827,2.161170167430452,0.1436448377517774
87.88379999999987,2.159883592950443,0.1410382030970876
87.98805124555147,2.154910070516413,0.12823153315373315
88.09230249110307,2.154490754761155,0.12344994020808331
88.19655373665466,2.1566999045025916,0.12213958882968967
88.30080498220626,2.156760928536525,0.1085163114739145
88.40505622775787,2.1563928327182182,0.0960655157374255
88.50930747330946,2.158852265705797,0.08588326978697669
88.61355871886107,2.161024150040661,0.07983699438502612
88.71780996441265,2.155955104693604,0.073882174958392
88.82206120996426,2.1477409750985204,0.06954670266288998
88.92631245551586,2.141541088270778,0.07063205312022625
89.03056370106746,2.1410715874920916,0.07830968113858061
89.13481494661904,2.1416636452950226,0.08800932862715394
89.23906619217065,2.1467645708890912,0.09200354119169818
89.34331743772225,2.146884282052866,0.08683450230787448
89.44756868327386,2.1505265417890604,0.08414471002979473
89.55181992882545,2.150315503792371,0.08010735829748183
89.65607117437706,2.145135963722192,0.06780794232565723
89.76032241992864,2.147014368212226,0.06643273648388481
89.86457366548025,2.14863007735502,0.06517938675126933
89.96882491103185,2.1526902104548404,0.06424767269176357
90.07307615658345,2.146689192626529,0.05877163860472434
90.17732740213503,2.147328258452599,0.06421261564215186
90.28157864768664,2.152758099808702,0.07750403044318688
90.38582989323824,2.1543634569453167,0.08499993416350105
90.49008113878985,2.1556439174511324,0.0919258816312758
90.59433238434144,2.153160058228877,0.08821532081159322
90.69858362989305,2.1555200934799115,0.08772842694814109
90.80283487544463,2.1506584504845923,0.07809415157137556
90.90708612099624,2.144960194228511,0.07032420998111766
91.01133736654783,2.147729255633105,0.0749502035387386
91.11558861209944,2.1453743862690486,0.07770931358328115
91.21983985765102,2.145673973386278,0.08445812317582391
91.32409110320263,2.1437553814139694,0.08003744420010728
91.42834234875423,2.1455517331512772,0.07817076493214126
91.53259359430584,2.1477283011973722,0.07547518741200143
91.63684483985743,2.1460409204901687,0.06653483195775856
91.74109608540903,2.1398097012961457,0.053943299865031324
91.84534733096062,2.134680905373549,0.04687770045215389
91.94959857651223,2.131977211249666,0.04693806807754175
92.05384982206382,2.1298599000589973,0.05022167936377997
92.15810106761543,2.133872345152729,0.05687298563511556
92.26235231316701,2.137122194298196,0.056991502766642554
92.36660355871862,2.1377001618697924,0.06208783156086817
92.47085480427022,2.134234191551385,0.060330683701106835
92.57510604982183,2.13656757286139,0.0605077866404784
92.67935729537342,2.1325478292869313,0.05763542500331331
92.78360854092502,2.124086499880279,0.0515607097860582
92.88785978647661,2.1213684423200045,0.048719622735163615
92.99211103202822,2.1210143456064863,0.04618068159301991
93.09636227757981,2.1197982790351326,0.04096919001654964
93.20061352313141,2.1144786724435396,0.03607857268340009
93.304864768683,2.1179406993280097,0.04788827879585256
93.40911601423461,2.1202570112902293,0.05872978781462468
93.51336725978621,2.115932397946469,0.06118410166399135
